48.031599,-107.880738
48.871707,-107.737081
49.693975,-107.547615
50.497925,-107.313553
51.283164,-107.036220
52.049386,-106.717057
52.796372,-106.357603
53.523990,-105.959491
54.232196,-105.524440
54.921031,-105.054243
55.590625,-104.550759
56.241190,-104.015905
56.873022,-103.451643
57.486496,-102.859973
58.082065,-102.242924
58.660254,-101.602540
59.221661,-100.940877
59.766948,-100.259988
60.296840,-99.561916
60.812116,-98.848684
61.313610,-98.122288
61.802201,-97.384686
62.278807,-96.637791
62.744382,-95.883465
63.199907,-95.123507
63.646387,-94.359649
64.084841,-93.593549
64.516296,-92.826785
64.941784,-92.060847
65.362330,-91.297136
65.778948,-90.536954
66.192635,-89.781506
66.604364,-89.031891
67.015076,-88.289102
67.425676,-87.554024
67.837023,-86.827430
68.249929,-86.109980
68.665152,-85.402225
69.083386,-84.704600
69.505262,-84.017429
69.931340,-83.340926
70.362106,-82.675195
70.797967,-82.020234
71.239247,-81.375936
71.686185,-80.742093
72.138932,-80.118401
72.597551,-79.504463
73.062009,-78.899793
73.532183,-78.303822
74.007856,-77.715905
74.488716,-77.135324
74.974359,-76.561295
75.464287,-75.992975
75.957913,-75.429469
76.454558,-74.869835
76.953461,-74.313093
77.453774,-73.758232
77.954570,-73.204214
78.454847,-72.649985
78.953533,-72.094483
79.449487,-71.536639
79.941510,-70.975393
80.428346,-70.409694
80.908692,-69.838509
81.381202,-69.260832
81.844497,-68.675687
82.297167,-68.082138
82.737785,-67.479291
83.164909,-66.866303
83.577093,-66.242387
83.972895,-65.606816
84.350885,-64.958926
84.709652,-64.298126
85.047814,-63.623894
85.364024,-62.935786
85.656982,-62.233440
85.925439,-61.516573
86.168209,-60.784985
86.384172,-60.038563
86.572287,-59.277282
86.731595,-58.501199
86.861229,-57.710463
86.960421,-56.905305
87.028503,-56.086043
87.064922,-55.253079
87.069236,-54.406897
87.041127,-53.548058
86.980400,-52.677203
86.886992,-51.795043
86.760971,-50.902359
86.602540,-50.000000
86.412042,-49.088872
86.189959,-48.169940
85.936914,-47.244218
85.653670,-46.312767
85.341134,-45.376686
85.000352,-44.437110
84.632507,-43.495200
84.238921,-42.552141
83.821049,-41.609130
83.380478,-40.667376
82.918917,-39.728088
82.438201,-38.792473
81.940280,-37.861725
81.427211,-36.937021
80.901160,-36.019517
80.364385,-35.110336
79.819235,-34.210568
79.268140,-33.321258
78.713601,-32.443405
78.158185,-31.577956
77.604509,-30.725799
77.055238,-29.887757
76.513068,-29.064588
75.980721,-28.256977
75.460931,-27.465533
74.956434,-26.690786
74.469960,-25.933184
74.004217,-25.193090
73.561883,-24.470781
73.145595,-23.766445
72.757938,-23.080177
72.401432,-22.411987
72.078524,-21.761789
71.791576,-21.129410
71.542856,-20.514584
71.334524,-19.916957
71.168629,-19.336089
71.047094,-18.771452
70.971708,-18.222437
70.944121,-17.688356
70.965831,-17.168441
71.038182,-16.661855
71.162352,-16.167690
71.339350,-15.684973
71.570010,-15.212675
71.854986,-14.749710
72.194744,-14.294944
72.589567,-13.847201
73.039543,-13.405265
73.544568,-12.967892
74.104343,-12.533811
74.718374,-12.101736
75.385974,-11.670365
76.106260,-11.238395
76.878157,-10.804520
77.700401,-10.367447
78.571540,-9.925894
79.489942,-9.478602
80.453797,-9.024339
81.461119,-8.561909
82.509762,-8.090153
83.597415,-7.607961
84.721620,-7.114273
85.879771,-6.608088
87.069131,-6.088467
88.286834,-5.554537
89.529900,-5.005499
90.795243,-4.440628
92.079680,-3.859282
93.379947,-3.260900
94.692705,-2.645007
96.014555,-2.011218
97.342049,-1.359240
98.671700,-0.688870
